202405010706	9	5	10	ウインセレーネ	0	3	52	小林勝太	95.8	'5-5	35.4	11	110.4	422	0	3歳未勝利				1	1600	0		0	05	
202405010706	10	5	9	ディアクルーナ	0	3	54	永野猛蔵	96.0	'15-15	34.6	6	41.9	418	0	3歳未勝利				1	1600	0		0	05	
202405010706	11	6	11	プリティドヌーヴ	0	3	54	原優介	96.1	'1-1	36.2	13	143.3	408	-6	3歳未勝利				1	1600	0		0	05	
202405010706	12	4	7	ピースソックス	0	3	55	木幡巧也	96.5	'9-9	35.7	8	46.1	422	-12	3歳未勝利				1	1600	0		0	05	
202405010706	13	8	15	エイシンホイップ	0	3	55	内田博幸	96.5	'11-12	35.3	15	170.7	458	0	3歳未勝利				1	1600	0		0	05	
202405010706	14	3	5	スプランドゥール	1	3	57	柴田大知	96.7	'16-16	34.9	10	95.6	472	0	3歳未勝利				1	1600	0		0	05	
202405010706	15	8	16	ボナフォルトゥーナ	0	3	53	藤田菜七	97.6	'11-12	36.5	16	350.6	416	+12	3歳未勝利				1	1600	0		0	05	
202405010706	中	7	14	スマイルコレクター	0	3	55	横山武史		'3-3		3	11.4	460	+8	3歳未勝利				1	1600	0		0	05	
202405010805	1	7	10	ポッドテオ	1	3	57	キング	95.7	'6-4	33.7	3	4.0	470	+2	3歳1勝クラス				1	1600	0		1	05	
202405010805	2	6	7	ソニックライン	1	3	57	ルメール	95.8	'3-4	33.9	2	3.6	504	+8	3歳1勝クラス				1	1600	0		1	05	
202405010805	3	4	4	ドリーミングアップ	1	3	57	吉田豊	96.0	'11-10	33.6	10	49.2	460	+6	3歳1勝クラス				1	1600	0		1	05	
202405010805	4	5	5	チャンネルトンネル	1	3	57	松岡正海	96.0	'6-8	33.8	1	3.2	480	-4	3歳1勝クラス				1	1600	0		1	05	
202405010805	5	3	3	ショウナンラピダス	1	3	57	戸崎圭太	96.1	'3-4	34.2	4	5.9	484	-2	3歳1勝クラス				1	1600	0		1	05	
202405010805	6	8	11	ツルマウカタチ	1	3	57	石川裕紀	96.2	'6-4	34.3	6	22.6	472	-12	3歳1勝クラス				1	1600	0		1	05	
202405010805	7	6	8	エコロライジン	1	3	57	菅原明良	96.2	'2-2	34.4	5	10.5	456	-8	3歳1勝クラス				1	1600	0		1	05	
202405010805	8	8	12	リメリック	1	3	57	ムルザバ	96.4	'9-8	34.2	8	33.5	464	-6	3歳1勝クラス				1	1600	0		1	05	
202405010805	9	2	2	ベストオブユー	1	3	57	田辺裕信	96.4	'12-11	33.9	9	45.9	426	+16	3歳1勝クラス				1	1600	0		1	05	
